Departure Stop,Destination Stop,Departure Date Time,Arrival Date Time,Duration,Price,Departure Hour,Departure Day of the Week,Departure Month,Day in the Month,Departure Date,Arrival Date
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-01 17:15:00,2023-05-01 20:15:00,0 days 03:00:00,3.9,17,Monday,May,1,2023-05-01,2023-05-01
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-01 17:45:00,2023-05-01 20:50:00,0 days 03:05:00,3.9,17,Monday,May,1,2023-05-01,2023-05-01
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-01 18:30:00,2023-05-01 21:20:00,0 days 02:50:00,3.9,18,Monday,May,1,2023-05-01,2023-05-01
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-01 19:00:00,2023-05-01 21:50:00,0 days 02:50:00,3.9,19,Monday,May,1,2023-05-01,2023-05-01
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-01 19:30:00,2023-05-01 22:10:00,0 days 02:40:00,3.9,19,Monday,May,1,2023-05-01,2023-05-01
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-01 20:00:00,2023-05-01 22:45:00,0 days 02:45:00,3.9,20,Monday,May,1,2023-05-01,2023-05-01
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-01 20:30:00,2023-05-01 23:10:00,0 days 02:40:00,3.9,20,Monday,May,1,2023-05-01,2023-05-01
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-01 21:15:00,2023-05-01 23:50:00,0 days 02:35:00,3.9,21,Monday,May,1,2023-05-01,2023-05-01
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 00:55:00,2023-05-02 04:45:00,0 days 03:50:00,26.0,0,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 04:15:00,2023-05-02 06:50:00,0 days 02:35:00,5.9,4,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 05:15:00,2023-05-02 08:20:00,0 days 03:05:00,3.5,5,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 06:15:00,2023-05-02 09:20:00,0 days 03:05:00,3.5,6,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 07:00:00,2023-05-02 10:05:00,0 days 03:05:00,3.5,7,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 07:45:00,2023-05-02 10:45:00,0 days 03:00:00,5.9,7,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 08:30:00,2023-05-02 11:30:00,0 days 03:00:00,3.5,8,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 09:10:00,2023-05-02 12:00:00,0 days 02:50:00,3.5,9,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 09:50:00,2023-05-02 12:40:00,0 days 02:50:00,3.5,9,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 10:30:00,2023-05-02 13:20:00,0 days 02:50:00,3.5,10,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 11:15:00,2023-05-02 14:15:00,0 days 03:00:00,3.5,11,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 12:00:00,2023-05-02 15:00:00,0 days 03:00:00,3.5,12,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 12:30:00,2023-05-02 15:10:00,0 days 02:40:00,5.9,12,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 13:00:00,2023-05-02 15:50:00,0 days 02:50:00,3.5,13,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 13:45:00,2023-05-02 16:50:00,0 days 03:05:00,3.5,13,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 14:30:00,2023-05-02 17:35:00,0 days 03:05:00,3.5,14,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 15:15:00,2023-05-02 18:20:00,0 days 03:05:00,3.5,15,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 16:45:00,2023-05-02 19:50:00,0 days 03:05:00,5.9,16,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 17:30:00,2023-05-02 20:35:00,0 days 03:05:00,3.5,17,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 18:15:00,2023-05-02 21:20:00,0 days 03:05:00,3.5,18,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 19:00:00,2023-05-02 21:50:00,0 days 02:50:00,3.5,19,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 19:45:00,2023-05-02 22:40:00,0 days 02:55:00,3.5,19,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-02 20:45:00,2023-05-02 23:20:00,0 days 02:35:00,3.5,20,Tuesday,May,2,2023-05-02,2023-05-02
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 00:55:00,2023-05-03 04:45:00,0 days 03:50:00,26.0,0,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 04:15:00,2023-05-03 06:50:00,0 days 02:35:00,4.9,4,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 05:15:00,2023-05-03 08:20:00,0 days 03:05:00,3.5,5,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 06:15:00,2023-05-03 09:20:00,0 days 03:05:00,3.9,6,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 07:00:00,2023-05-03 10:05:00,0 days 03:05:00,3.5,7,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 07:45:00,2023-05-03 10:45:00,0 days 03:00:00,4.9,7,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 08:30:00,2023-05-03 11:30:00,0 days 03:00:00,3.5,8,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 09:10:00,2023-05-03 12:00:00,0 days 02:50:00,3.5,9,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 09:50:00,2023-05-03 12:40:00,0 days 02:50:00,3.5,9,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 10:30:00,2023-05-03 13:20:00,0 days 02:50:00,3.5,10,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 11:15:00,2023-05-03 14:15:00,0 days 03:00:00,3.5,11,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 12:00:00,2023-05-03 15:00:00,0 days 03:00:00,3.5,12,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 12:30:00,2023-05-03 15:10:00,0 days 02:40:00,5.9,12,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 13:00:00,2023-05-03 15:50:00,0 days 02:50:00,3.5,13,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 13:45:00,2023-05-03 16:50:00,0 days 03:05:00,3.5,13,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 14:30:00,2023-05-03 17:35:00,0 days 03:05:00,3.5,14,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 15:15:00,2023-05-03 18:20:00,0 days 03:05:00,3.5,15,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 16:00:00,2023-05-03 19:15:00,0 days 03:15:00,3.5,16,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 16:45:00,2023-05-03 19:50:00,0 days 03:05:00,4.9,16,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 17:30:00,2023-05-03 20:35:00,0 days 03:05:00,3.5,17,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 18:15:00,2023-05-03 21:20:00,0 days 03:05:00,3.5,18,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 19:00:00,2023-05-03 21:50:00,0 days 02:50:00,3.5,19,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 19:45:00,2023-05-03 22:40:00,0 days 02:55:00,3.5,19,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-03 20:45:00,2023-05-03 23:20:00,0 days 02:35:00,3.5,20,Wednesday,May,3,2023-05-03,2023-05-03
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 00:55:00,2023-05-04 04:45:00,0 days 03:50:00,28.0,0,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 04:15:00,2023-05-04 06:50:00,0 days 02:35:00,4.9,4,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 05:15:00,2023-05-04 08:20:00,0 days 03:05:00,3.5,5,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 06:15:00,2023-05-04 09:20:00,0 days 03:05:00,3.5,6,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 07:00:00,2023-05-04 10:05:00,0 days 03:05:00,3.5,7,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 07:45:00,2023-05-04 10:45:00,0 days 03:00:00,4.9,7,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 08:30:00,2023-05-04 11:30:00,0 days 03:00:00,3.5,8,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 09:10:00,2023-05-04 12:00:00,0 days 02:50:00,3.5,9,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 09:50:00,2023-05-04 12:40:00,0 days 02:50:00,3.5,9,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 10:30:00,2023-05-04 13:20:00,0 days 02:50:00,3.5,10,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 11:15:00,2023-05-04 14:15:00,0 days 03:00:00,3.5,11,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 12:00:00,2023-05-04 15:00:00,0 days 03:00:00,3.5,12,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 12:30:00,2023-05-04 15:10:00,0 days 02:40:00,5.9,12,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 13:00:00,2023-05-04 15:50:00,0 days 02:50:00,3.5,13,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 13:45:00,2023-05-04 16:50:00,0 days 03:05:00,3.5,13,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 14:30:00,2023-05-04 17:35:00,0 days 03:05:00,3.5,14,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 15:15:00,2023-05-04 18:20:00,0 days 03:05:00,3.5,15,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 16:45:00,2023-05-04 19:50:00,0 days 03:05:00,4.9,16,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 17:30:00,2023-05-04 20:35:00,0 days 03:05:00,3.5,17,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 18:15:00,2023-05-04 21:20:00,0 days 03:05:00,3.5,18,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 19:00:00,2023-05-04 21:50:00,0 days 02:50:00,3.5,19,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 19:45:00,2023-05-04 22:40:00,0 days 02:55:00,3.5,19,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-04 20:45:00,2023-05-04 23:20:00,0 days 02:35:00,3.5,20,Thursday,May,4,2023-05-04,2023-05-04
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 00:55:00,2023-05-05 04:45:00,0 days 03:50:00,30.0,0,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 02:55:00,2023-05-05 06:20:00,0 days 03:25:00,28.0,2,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 03:40:00,2023-05-05 07:20:00,0 days 03:40:00,6.9,3,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 04:15:00,2023-05-05 06:50:00,0 days 02:35:00,6.9,4,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 05:00:00,2023-05-05 07:50:00,0 days 02:50:00,3.9,5,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 05:40:00,2023-05-05 08:50:00,0 days 03:10:00,4.9,5,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 06:10:00,2023-05-05 09:20:00,0 days 03:10:00,3.9,6,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 06:40:00,2023-05-05 09:50:00,0 days 03:10:00,3.9,6,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 07:15:00,2023-05-05 10:15:00,0 days 03:00:00,3.9,7,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 07:45:00,2023-05-05 10:45:00,0 days 03:00:00,6.9,7,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 08:30:00,2023-05-05 11:15:00,0 days 02:45:00,4.9,8,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 08:50:00,2023-05-05 11:50:00,0 days 03:00:00,4.9,8,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 09:30:00,2023-05-05 12:20:00,0 days 02:50:00,5.9,9,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 10:00:00,2023-05-05 12:50:00,0 days 02:50:00,5.9,10,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 10:30:00,2023-05-05 13:20:00,0 days 02:50:00,4.9,10,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 11:00:00,2023-05-05 14:00:00,0 days 03:00:00,4.9,11,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 11:30:00,2023-05-05 14:20:00,0 days 02:50:00,4.9,11,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 12:00:00,2023-05-05 14:50:00,0 days 02:50:00,4.9,12,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 12:35:00,2023-05-05 15:20:00,0 days 02:45:00,6.9,12,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 12:45:00,2023-05-05 15:45:00,0 days 03:00:00,4.9,12,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 13:15:00,2023-05-05 16:15:00,0 days 03:00:00,4.9,13,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 13:45:00,2023-05-05 16:35:00,0 days 02:50:00,3.9,13,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 14:15:00,2023-05-05 17:05:00,0 days 02:50:00,4.9,14,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 14:45:00,2023-05-05 17:50:00,0 days 03:05:00,3.9,14,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 15:45:00,2023-05-05 18:50:00,0 days 03:05:00,3.9,15,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 16:15:00,2023-05-05 19:20:00,0 days 03:05:00,4.9,16,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 16:45:00,2023-05-05 19:50:00,0 days 03:05:00,6.9,16,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 17:45:00,2023-05-05 20:50:00,0 days 03:05:00,3.9,17,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 18:30:00,2023-05-05 21:20:00,0 days 02:50:00,3.9,18,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 19:00:00,2023-05-05 21:50:00,0 days 02:50:00,4.9,19,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 20:00:00,2023-05-05 22:45:00,0 days 02:45:00,3.9,20,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 20:30:00,2023-05-05 23:10:00,0 days 02:40:00,3.9,20,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-05 21:15:00,2023-05-05 23:50:00,0 days 02:35:00,3.9,21,Friday,May,5,2023-05-05,2023-05-05
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 00:55:00,2023-05-06 04:45:00,0 days 03:50:00,30.0,0,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 03:05:00,2023-05-06 06:20:00,0 days 03:15:00,30.0,3,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 04:05:00,2023-05-06 07:20:00,0 days 03:15:00,10.3,4,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 04:15:00,2023-05-06 06:50:00,0 days 02:35:00,8.4,4,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 05:15:00,2023-05-06 07:50:00,0 days 02:35:00,3.9,5,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 06:00:00,2023-05-06 08:40:00,0 days 02:40:00,3.9,6,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 06:30:00,2023-05-06 09:10:00,0 days 02:40:00,3.9,6,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 07:00:00,2023-05-06 09:40:00,0 days 02:40:00,5.9,7,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 07:30:00,2023-05-06 10:15:00,0 days 02:45:00,5.9,7,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 08:00:00,2023-05-06 10:45:00,0 days 02:45:00,4.9,8,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 08:30:00,2023-05-06 11:15:00,0 days 02:45:00,4.9,8,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 08:50:00,2023-05-06 11:50:00,0 days 03:00:00,4.9,8,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 09:30:00,2023-05-06 12:20:00,0 days 02:50:00,4.9,9,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 10:00:00,2023-05-06 12:50:00,0 days 02:50:00,4.9,10,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 10:30:00,2023-05-06 13:20:00,0 days 02:50:00,4.9,10,Saturday,May,6,2023-05-06,2023-05-06
Bristol Bus And Coach Station,London Victoria Coach Station,2023-05-06 11:00:00,2023-05-06 14:00:00,0 days 03:00:00,3.9,11,Saturday,May,6,2023-05-06,2023-05-06
